code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.427800.2403.0001,12,,2024-03-17 09:52:22,btcom,220000,8,427800,5630,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5628]",XKB4210049472
HD.481150.2403.0003,12,,2024-03-17 09:52:22,btcom,38000,1,481150,7249,1,TM,3,VNPOST,0,24030003,"[33, 7241, 7245]",XKB4810125960
HD.486980.2403.0006,12,,2024-03-17 09:52:22,btcom,496000,17,486980,7462,1,TM,3,VNPOST,0,24030006,"[33, 7241, 7456]",XKB4810125959
HD.581880.2403.0001,12,,2024-03-17 09:52:22,btcom,3780000,12,581880,8727,1,TM,3,VNPOST,0,24030001,"[33, 8692, 8719]",XKB5810029863
HD.581880.2403.0002,12,,2024-03-17 09:52:22,btcom,3576000,24,581880,8727,1,TM,3,VNPOST,0,24030002,"[33, 8692, 8719]",XKB5810029864
HD.581880.2403.0003,12,,2024-03-17 09:52:22,btcom,1064000,8,581880,8727,1,TM,3,VNPOST,0,24030003,"[33, 8692, 8719]",XKB5810029865
HD.581880.2403.0004,12,,2024-03-17 09:52:22,btcom,2041200,18,581880,8727,1,TM,3,VNPOST,0,24030004,"[33, 8692, 8719]",XKB5810029866
HD.581880.2403.0005,12,,2024-03-17 09:52:22,btcom,2700000,30,581880,8727,1,TM,3,VNPOST,0,24030005,"[33, 8692, 8719]",XKB5810029867
HD.583500.2403.0026,12,,2024-03-17 09:52:22,btcom,91000,1,583500,8790,1,TM,3,VNPOST,0,24030026,"[33, 8692, 8788]",XKB5810029869
HD.583500.2403.0027,12,,2024-03-17 09:52:22,btcom,30000,1,583500,8790,1,TM,3,VNPOST,0,24030027,"[33, 8692, 8788]",XKB5810029870
HD.603960.2403.0014,12,,2024-03-17 09:52:22,btcom,204000,6,603960,9142,1,TM,3,VNPOST,0,24030014,"[33, 9021, 9136]",XKB6010059229
HD.603960.2403.0015,12,,2024-03-17 09:52:22,btcom,37000,1,603960,9142,1,TM,3,VNPOST,0,24030015,"[33, 9021, 9136]",XKB6010059230
HD.603960.2403.0016,12,,2024-03-17 09:52:22,btcom,220000,20,603960,9142,1,TM,3,VNPOST,0,24030016,"[33, 9021, 9136]",XKB6010059231
HD.642100.2403.0021,12,,2024-03-17 09:52:22,btcom,159000,1,642100,9687,1,TM,3,VNPOST,0,24030021,"[33, 9629, 9685]",XKB6410032714
HD.660000.2403.0054,12,,2024-03-17 09:52:22,btcom,60000,1,660000,9898,1,TM,3,VNPOST,0,24030054,"[33, 9892, 9896]",XKB6610021276
HD.804000.2403.0003,12,,2024-03-17 09:52:22,btcom,971000,7,804000,10712,1,TM,3,VNPOST,0,24030003,"[33, 10568, 10710]",XKB8010029263
HD.820000.2403.0041,12,,2024-03-17 09:52:22,btcom,272000,2,820000,10955,1,TM,3,VNPOST,0,24030041,"[33, 10949, 10953]",XKB8210076014
HD.820000.2403.0042,12,,2024-03-17 09:52:22,btcom,52500,5,820000,10955,1,TM,3,VNPOST,0,24030042,"[33, 10949, 10953]",XKB8210076015
HD.820000.2403.0043,12,,2024-03-17 09:52:23,btcom,1749000,11,820000,10955,1,TM,3,VNPOST,0,24030043,"[33, 10949, 10953]",XKB8210076016
HD.820000.2403.0044,12,,2024-03-17 09:52:23,btcom,399000,3,820000,10955,1,TM,3,VNPOST,0,24030044,"[33, 10949, 10953]",XKB8210076017
HD.820000.2403.0045,12,,2024-03-17 09:52:23,btcom,354000,6,820000,10955,1,TM,3,VNPOST,0,24030045,"[33, 10949, 10953]",XKB8210076018
HD.820000.2403.0046,12,,2024-03-17 09:52:23,btcom,59000,1,820000,10955,1,TM,3,VNPOST,0,24030046,"[33, 10949, 10953]",XKB8210076019
HD.820000.2403.0047,12,,2024-03-17 09:52:23,btcom,346000,2,820000,10955,1,TM,3,VNPOST,0,24030047,"[33, 10949, 10953]",XKB8210076020
HD.851870.2403.0005,12,,2024-03-17 09:52:23,btcom,140000,3,851870,11401,1,TM,3,VNPOST,0,24030005,"[33, 11378, 11395]",XKB8510060677
HD.852700.2403.0040,12,,2024-03-17 09:52:23,btcom,19500,1,852700,11445,1,TM,3,VNPOST,0,24030040,"[33, 11378, 11443]",XKB8510060685
HD.853100.2403.0034,12,,2024-03-17 09:52:23,btcom,36000,1,853100,11469,1,TM,3,VNPOST,0,24030034,"[33, 11378, 11467]",XKB8510060686
HD.853100.2403.0035,12,,2024-03-17 09:52:23,btcom,35000,1,853100,11469,1,TM,3,VNPOST,0,24030035,"[33, 11378, 11467]",XKB8510060687
HD.854880.2403.0011,12,,2024-03-17 09:52:23,btcom,315000,5,854880,11578,1,TM,3,VNPOST,0,24030011,"[33, 11378, 11574]",XKB8510060681
HD.240000.2403.0003,12,,2024-03-17 11:53:28,btcom,1636700,21,240000,2134,1,TM,3,VNPOST,0,24030003,"[33, 2128, 2132]",XKB2410019565
HD.275200.2403.0014,12,,2024-03-17 11:53:28,btcom,133000,1,275200,2851,1,TM,3,VNPOST,0,24030014,"[33, 2709, 2849]",XKB2710041361
HD.276200.2403.0025,12,,2024-03-17 11:53:28,btcom,159000,1,276200,2885,1,TM,3,VNPOST,0,24030025,"[33, 2709, 2883]",XKB2710041359
HD.277800.2403.0029,12,,2024-03-17 11:53:28,btcom,30000,1,277800,2933,1,TM,3,VNPOST,0,24030029,"[33, 2709, 2931]",XKB2710041363
HD.277800.2403.0030,12,,2024-03-17 11:53:28,btcom,29000,1,277800,2933,1,TM,3,VNPOST,0,24030030,"[33, 2709, 2931]",XKB2710041364
HD.273800.2403.0006,12,,2024-03-17 11:53:29,btcom,568000,10,273800,2810,1,TM,3,VNPOST,0,24030006,"[33, 2709, 2808]",XKB2710041366
HD.273800.2403.0007,12,,2024-03-17 11:53:29,btcom,159000,1,273800,2810,1,TM,3,VNPOST,0,24030007,"[33, 2709, 2808]",XKB2710041367
HD.276700.2403.0026,12,,2024-03-17 11:53:28,btcom,55600,3,276700,2902,1,TM,3,VNPOST,0,24030026,"[33, 2709, 2900]",XKB2710041365
HD.294511.2403.0002,12,,2024-03-17 11:53:29,btcom,1776000,27,294511,3219,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3216]",XKB2910052949
HD.303570.2403.0002,12,,2024-03-17 11:53:29,btcom,1613500,66,303570,3522,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3487]",XKB3010044206
HD.331940.2403.0001,12,,2024-03-17 11:53:29,btcom,692000,4,331940,4071,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015541
HD.332050.2403.0001,12,,2024-03-17 11:53:29,btcom,345000,100,332050,4075,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015532
HD.332070.2403.0001,12,,2024-03-17 11:53:29,btcom,34000,1,332070,4076,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015535
HD.332116.2403.0001,12,,2024-03-17 11:53:29,btcom,133000,1,332116,19120,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015530
HD.332120.2403.0001,12,,2024-03-17 11:53:29,btcom,327000,3,332120,4077,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015538
HD.332153.2403.0001,12,,2024-03-17 11:53:29,btcom,120000,4,332153,18768,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015537
HD.332189.2403.0001,12,,2024-03-17 11:53:29,btcom,159000,1,332189,4079,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015531
HD.332209.2403.0001,12,,2024-03-17 11:53:29,btcom,120000,8,332209,18767,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015539
HD.333680.2403.0002,12,,2024-03-17 11:53:29,btcom,1440700,25,333680,4139,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4129]",XKB3310015542
HD.335457.2403.0003,12,,2024-03-17 11:53:29,btcom,76000,2,335457,4200,1,TM,3,VNPOST,0,24030003,"[33, 4029, 4191]",XKB3310015536
HD.413870.2403.0002,12,,2024-03-17 11:53:29,btcom,569000,11,413870,5236,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5211]",XKB4110053952
HD.411390.2403.0004,12,,2024-03-17 11:53:29,btcom,2676995,73,411390,5105,1,TM,3,VNPOST,0,24030004,"[33, 5095, 5099]",XKB4110053953
HD.446570.2403.0001,12,,2024-03-17 11:53:30,btcom,820200,17,446570,6169,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6137]",XKB4400185340
HD.455760.2403.0002,12,,2024-03-17 11:53:30,btcom,30000,2,455760,6560,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6553]",XKB4400185338
HD.456140.2403.0001,12,,2024-03-17 11:53:30,btcom,1778000,34,456140,6584,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6553]",XKB4400185341
HD.464480.2403.0002,12,,2024-03-17 11:53:30,btcom,4491000,56,464480,6753,1,TM,3,VNPOST,0,24030002,"[33, 6623, 6713]",XKB4610155650
HD.471660.2403.0003,12,,2024-03-17 11:53:30,btcom,721450,13,471660,6990,1,TM,3,VNPOST,0,24030003,"[33, 6623, 6972]",XKB4610155653
HD.472660.2403.0002,12,,2024-03-17 11:53:30,btcom,2076500,35,472660,7036,1,TM,3,VNPOST,0,24030002,"[33, 6623, 7019]",XKB4610155651
HD.472700.2403.0003,12,,2024-03-17 11:53:30,btcom,749500,12,472700,7038,1,TM,3,VNPOST,0,24030003,"[33, 6623, 7019]",XKB4610155648
HD.483700.2403.0005,12,,2024-03-17 11:53:30,btcom,468000,7,483700,7340,1,TM,3,VNPOST,0,24030005,"[33, 7241, 7338]",XKB4810125961
HD.487770.2403.0010,12,,2024-03-17 11:53:30,btcom,42000,1,487770,7492,1,TM,3,VNPOST,0,24030010,"[33, 7241, 7482]",XKB4810125962
HD.511560.2403.0002,12,,2024-03-17 11:53:30,btcom,998000,14,511560,7599,1,TM,3,VNPOST,0,24030002,"[33, 7574, 7594]",XKB5110031121
HD.562140.2403.0003,12,,2024-03-17 11:53:30,btcom,3117000,61,562140,8237,1,TM,3,VNPOST,0,24030003,"[33, 8174, 8224]",XKB5610056080
HD.603160.2403.0003,12,,2024-03-17 11:53:30,btcom,1142000,9,603160,9114,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9102]",XKB6010059236
HD.606660.2403.0005,12,,2024-03-17 11:53:30,btcom,223000,4,606660,9245,1,TM,3,VNPOST,0,24030005,"[33, 9021, 9238]",XKB6010059235
HD.622430.2403.0001,12,,2024-03-17 11:53:31,btcom,348000,9,622430,9340,1,TM,3,VNPOST,0,24030001,"[33, 9271, 9336]",XKB6210064055
HD.623407.2403.0010,12,,2024-03-17 11:53:30,btcom,136000,1,623407,9402,1,TM,3,VNPOST,0,24030010,"[33, 9271, 9398]",XKB6210064054
HD.623407.2403.0011,12,,2024-03-17 11:53:31,btcom,205600,8,623407,9402,1,TM,3,VNPOST,0,24030011,"[33, 9271, 9398]",XKB6210064057
HD.623407.2403.0012,12,,2024-03-17 11:53:31,btcom,76000,2,623407,9402,1,TM,3,VNPOST,0,24030012,"[33, 9271, 9398]",XKB6210064058
HD.641600.2403.0002,12,,2024-03-17 11:53:31,btcom,2456000,29,641600,9662,1,TM,3,VNPOST,0,24030002,"[33, 9629, 9660]",XKB6410032716
HD.663460.2403.0001,12,,2024-03-17 11:53:31,btcom,1007000,11,663460,9974,1,TM,3,VNPOST,0,24030001,"[33, 9892, 9968]",XKB6610021277
HD.672740.2403.0003,12,,2024-03-17 11:53:31,btcom,2013000,20,672740,10018,1,TM,3,VNPOST,0,24030003,"[33, 9979, 10014]",XKB6710024006
HD.820000.2403.0048,12,,2024-03-17 11:53:31,btcom,35000,1,820000,10955,1,TM,3,VNPOST,0,24030048,"[33, 10949, 10953]",XKB8210076022
HD.820000.2403.0049,12,,2024-03-17 11:53:31,btcom,145000,1,820000,10955,1,TM,3,VNPOST,0,24030049,"[33, 10949, 10953]",XKB8210076023
HD.820000.2403.0050,12,,2024-03-17 11:53:31,btcom,129000,1,820000,10955,1,TM,3,VNPOST,0,24030050,"[33, 10949, 10953]",XKB8210076024
HD.853930.2403.0001,12,,2024-03-17 11:53:31,btcom,2725000,25,853930,11520,1,TM,3,VNPOST,0,24030001,"[33, 11378, 11503]",XKB8510060695
HD.854200.2403.0022,12,,2024-03-17 11:53:31,btcom,78000,2,854200,11529,1,TM,3,VNPOST,0,24030022,"[33, 11378, 11527]",XKB8510060698
HD.854500.2403.0002,12,,2024-03-17 11:53:31,btcom,96500,3,854500,11556,1,TM,3,VNPOST,0,24030002,"[33, 11378, 11544]",XKB8510060693
HD.854620.2403.0001,12,,2024-03-17 11:53:31,btcom,693000,10,854620,11562,1,TM,3,VNPOST,0,24030001,"[33, 11378, 11558]",XKB8510060690
HD.904000.2403.0005,12,,2024-03-17 11:53:31,btcom,344000,3,904000,12357,1,TM,3,VNPOST,0,24030005,"[33, 12306, 12355]",XKB9010013178
HD.932240.2403.0001,12,,2024-03-17 11:53:31,btcom,1499300,34,932240,12944,1,TM,3,VNPOST,0,24030001,"[33, 12758, 12933]",XKB9310038226
HD.932750.2403.0003,12,,2024-03-17 11:53:31,btcom,1875000,18,932750,12853,1,TM,3,VNPOST,0,24030003,"[33, 12758, 12839]",XKB9310038227
HD.950000.2403.0047,12,,2024-03-17 11:53:32,btcom,59000,1,950000,13085,1,TM,3,VNPOST,0,24030047,"[33, 13079, 13083]",XKB9510060507
HD.952700.2403.0013,12,,2024-03-17 11:53:31,btcom,113500,6,952700,13137,1,TM,3,VNPOST,0,24030013,"[33, 13079, 13135]",XKB9510060506
HD.209050.2403.0002,12,,2024-03-17 14:49:47,btcom,759950,44,209050,1690,1,TM,3,VNPOST,0,24030002,"[33, 1489, 1669]",XKB2010023928
HD.236930.2403.0001,12,,2024-03-17 14:49:47,btcom,194000,1,236930,2097,1,TM,3,VNPOST,0,24030001,"[33, 1858, 2073]",XKB2310033090
HD.236930.2403.0002,12,,2024-03-17 14:49:47,btcom,66000,2,236930,2097,1,TM,3,VNPOST,0,24030002,"[33, 1858, 2073]",XKB2310033091
HD.236930.2403.0003,12,,2024-03-17 14:49:47,btcom,315000,5,236930,2097,1,TM,3,VNPOST,0,24030003,"[33, 1858, 2073]",XKB2310033092
HD.246800.2403.0032,12,,2024-03-17 14:49:47,btcom,42000,1,246800,2307,1,TM,3,VNPOST,0,24030032,"[33, 2128, 2305]",XKB2410019566
HD.277100.2403.0013,12,,2024-03-17 14:49:47,btcom,43800,4,277100,2914,1,TM,3,VNPOST,0,24030013,"[33, 2709, 2912]",XKB2710041368
HD.303860.2403.0003,12,,2024-03-17 14:49:48,btcom,228000,3,303860,3529,1,TM,3,VNPOST,0,24030003,"[33, 3432, 3524]",XKB3010044207
HD.427540.2403.0001,12,,2024-03-17 14:49:48,btcom,710500,66,427540,5624,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5600]",XKB4210049473
HD.449000.2403.0009,12,,2024-03-17 14:49:48,btcom,273400,3,449000,6293,1,TM,3,VNPOST,0,24030009,"[33, 5874, 6275]",XKB4400185343
HD.472540.2403.0002,12,,2024-03-17 14:49:48,btcom,8952000,136,472540,7031,1,TM,3,VNPOST,0,24030002,"[33, 6623, 7019]",XKB4610155654
HD.564950.2403.0028,12,,2024-03-17 14:49:48,btcom,17700,3,564950,8388,1,TM,3,VNPOST,0,24030028,"[33, 8174, 8367]",XKB5610056081
HD.564950.2403.0029,12,,2024-03-17 14:49:48,btcom,39500,5,564950,8388,1,TM,3,VNPOST,0,24030029,"[33, 8174, 8367]",XKB5610056082
HD.564950.2403.0030,12,,2024-03-17 14:49:48,btcom,36000,1,564950,8388,1,TM,3,VNPOST,0,24030030,"[33, 8174, 8367]",XKB5610056083
HD.564950.2403.0031,12,,2024-03-17 14:49:48,btcom,149000,1,564950,8388,1,TM,3,VNPOST,0,24030031,"[33, 8174, 8367]",XKB5610056084
HD.564950.2403.0032,12,,2024-03-17 14:49:48,btcom,364000,4,564950,8388,1,TM,3,VNPOST,0,24030032,"[33, 8174, 8367]",XKB5610056086
HD.564950.2403.0033,12,,2024-03-17 14:49:48,btcom,408000,3,564950,8388,1,TM,3,VNPOST,0,24030033,"[33, 8174, 8367]",XKB5610056087
HD.564950.2403.0034,12,,2024-03-17 14:49:48,btcom,152000,4,564950,8388,1,TM,3,VNPOST,0,24030034,"[33, 8174, 8367]",XKB5610056088
HD.564950.2403.0035,12,,2024-03-17 14:49:48,btcom,30000,1,564950,8388,1,TM,3,VNPOST,0,24030035,"[33, 8174, 8367]",XKB5610056089
HD.564950.2403.0036,12,,2024-03-17 14:49:48,btcom,266000,2,564950,8388,1,TM,3,VNPOST,0,24030036,"[33, 8174, 8367]",XKB5610056090
HD.564950.2403.0037,12,,2024-03-17 14:49:48,btcom,149000,2,564950,8388,1,TM,3,VNPOST,0,24030037,"[33, 8174, 8367]",XKB5610056091
HD.564950.2403.0038,12,,2024-03-17 14:49:48,btcom,782000,23,564950,8388,1,TM,3,VNPOST,0,24030038,"[33, 8174, 8367]",XKB5610056092
HD.564950.2403.0039,12,,2024-03-17 14:49:48,btcom,252000,6,564950,8388,1,TM,3,VNPOST,0,24030039,"[33, 8174, 8367]",XKB5610056093
HD.573200.2403.0004,12,,2024-03-17 14:49:48,btcom,876000,8,573200,8618,1,TM,3,VNPOST,0,24030004,"[33, 8461, 8616]",XKB5710037446
HD.573330.2403.0001,12,,2024-03-17 14:49:48,btcom,4493000,100,573330,8630,1,TM,3,VNPOST,0,24030001,"[33, 8461, 8616]",XKB5710037448
HD.583500.2403.0028,12,,2024-03-17 14:49:48,btcom,30000,1,583500,8790,1,TM,3,VNPOST,0,24030028,"[33, 8692, 8788]",XKB5810029872
HD.635600.2403.0026,12,,2024-03-17 14:49:48,btcom,42000,1,635600,9534,1,TM,3,VNPOST,0,24030026,"[33, 9411, 9532]",XKB6310040258
HD.635600.2403.0027,12,,2024-03-17 14:49:48,btcom,35000,1,635600,9534,1,TM,3,VNPOST,0,24030027,"[33, 9411, 9532]",XKB6310040259
HD.635600.2403.0028,12,,2024-03-17 14:49:48,btcom,38000,1,635600,9534,1,TM,3,VNPOST,0,24030028,"[33, 9411, 9532]",XKB6310040261
HD.635600.2403.0029,12,,2024-03-17 14:49:48,btcom,24000,2,635600,9534,1,TM,3,VNPOST,0,24030029,"[33, 9411, 9532]",XKB6310040262
HD.663360.2403.0002,12,,2024-03-17 14:49:48,btcom,450000,8,663360,9953,1,TM,3,VNPOST,0,24030002,"[33, 9892, 9945]",XKB6610021279
HD.671220.2403.0003,12,,2024-03-17 14:49:48,btcom,582000,3,671220,9982,1,TM,3,VNPOST,0,24030003,"[33, 9979, 9980]",XKB6710024007
HD.814121.2403.0008,12,,2024-03-17 14:49:49,btcom,8192000,86,814121,10816,1,TM,3,VNPOST,0,24030008,"[33, 10742, 10800]",XKB8110045902
HD.814121.2403.0009,12,,2024-03-17 14:49:49,btcom,590476,4,814121,10816,1,TM,3,VNPOST,0,24030009,"[33, 10742, 10800]",XKB8110045903
HD.816410.2403.0001,12,,2024-03-17 14:49:49,btcom,10532500,132,816410,10929,1,TM,3,VNPOST,0,24030001,"[33, 10742, 10926]",XKB8110045905
HD.822093.2403.0048,12,,2024-03-17 14:49:49,btcom,74500,1,822093,10969,1,TM,3,VNPOST,0,24030048,"[33, 10949, 10953]",XKB8210076025
HD.823600.2403.0046,12,,2024-03-17 14:49:49,btcom,451000,3,823600,11026,1,TM,3,VNPOST,0,24030046,"[33, 10949, 11024]",XKB8210076026
HD.843300.2403.0002,12,,2024-03-17 14:49:49,btcom,136000,1,843300,11368,1,TM,3,VNPOST,0,24030002,"[33, 11246, 11366]",XKB8410022411
HD.843300.2403.0003,12,,2024-03-17 14:49:49,btcom,3740000,40,843300,11368,1,TM,3,VNPOST,0,24030003,"[33, 11246, 11366]",XKB8410022412
HD.843300.2403.0004,12,,2024-03-17 14:49:49,btcom,57000,1,843300,11368,1,TM,3,VNPOST,0,24030004,"[33, 11246, 11366]",XKB8410022414
HD.851550.2403.0002,12,,2024-03-17 14:49:49,btcom,1478600,26,851550,11390,1,TM,3,VNPOST,0,24030002,"[33, 11378, 11382]",XKB8510060699
HD.851550.2403.0003,12,,2024-03-17 14:49:49,btcom,315000,5,851550,11390,1,TM,3,VNPOST,0,24030003,"[33, 11378, 11382]",XKB8510060700
HD.851550.2403.0004,12,,2024-03-17 14:49:49,btcom,61000,2,851550,11390,1,TM,3,VNPOST,0,24030004,"[33, 11378, 11382]",XKB8510060702
HD.911800.2403.0007,12,,2024-03-17 14:49:49,btcom,38000,1,911800,12454,1,TM,3,VNPOST,0,24030007,"[33, 12426, 12452]",XKB9110010557
HD.950000.2403.0048,12,,2024-03-17 14:49:49,btcom,91000,1,950000,13085,1,TM,3,VNPOST,0,24030048,"[33, 13079, 13083]",XKB9510060509
HD.241800.2403.0011,12,,2024-03-17 16:50:44,btcom,64500,12,241800,2145,1,TM,3,VNPOST,0,24030011,"[33, 2128, 2143]",XKB2410019569
HD.242910.2403.0006,12,,2024-03-17 16:50:44,btcom,38000,1,242910,2183,1,TM,3,VNPOST,0,24030006,"[33, 2128, 2168]",XKB2410019568
HD.243900.2403.0012,12,,2024-03-17 16:50:44,btcom,12000,1,243900,2203,1,TM,3,VNPOST,0,24030012,"[33, 2128, 2201]",XKB2410019567
HD.252570.2403.0003,12,,2024-03-17 16:50:44,btcom,378000,6,252570,2379,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2375]",XKB2510031791
HD.252570.2403.0004,12,,2024-03-17 16:50:44,btcom,266000,2,252570,2379,1,TM,3,VNPOST,0,24030004,"[33, 2340, 2375]",XKB2510031794
HD.252570.2403.0005,12,,2024-03-17 16:50:44,btcom,600000,20,252570,2379,1,TM,3,VNPOST,0,24030005,"[33, 2340, 2375]",XKB2510031795
HD.252570.2403.0006,12,,2024-03-17 16:50:44,btcom,68000,2,252570,2379,1,TM,3,VNPOST,0,24030006,"[33, 2340, 2375]",XKB2510031796
HD.252570.2403.0007,12,,2024-03-17 16:50:44,btcom,608000,16,252570,2379,1,TM,3,VNPOST,0,24030007,"[33, 2340, 2375]",XKB2510031799
HD.253930.2403.0003,12,,2024-03-17 16:50:44,btcom,1192500,30,253930,2421,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2414]",XKB2510031797
HD.257500.2403.0002,12,,2024-03-17 16:50:44,btcom,219000,3,257500,2534,1,TM,3,VNPOST,0,24030002,"[33, 2340, 2532]",XKB2510031790
HD.257500.2403.0003,12,,2024-03-17 16:50:44,btcom,133000,1,257500,2534,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2532]",XKB2510031793
HD.271250.2403.0001,12,,2024-03-17 16:50:45,btcom,1639200,23,271250,2723,1,TM,3,VNPOST,0,24030001,"[33, 2709, 2713]",XKB2710041370
HD.274940.2403.0004,12,,2024-03-17 16:50:45,btcom,15000,1,274940,2842,1,TM,3,VNPOST,0,24030004,"[33, 2709, 2826]",XKB2710041371
HD.274940.2403.0005,12,,2024-03-17 16:50:45,btcom,120000,8,274940,2842,1,TM,3,VNPOST,0,24030005,"[33, 2709, 2826]",XKB2710041372
