discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,74500,HD.314670.2403.0001,N0402B,"[562475, 745000, 745000]",10,Túi,1.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.314670.2403.0001,N0404B,"[256700, 340000, 340000]",10,Túi,0.5
"[15, 0, 0]",0,1,Bán,76000,HD.334700.2403.0001,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,91000,HD.334700.2403.0002,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,10500,HD.334700.2403.0003,0311B,"[7927.5, 10500, 10500]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.334700.2403.0004,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.334700.2403.0005,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.334700.2403.0006,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.334700.2403.0007,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,109000,HD.334700.2403.0008,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,39000,HD.334700.2403.0009,RTTT1101,"[88335, 117000, 117000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.334700.2403.0010,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.334700.2403.0011,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[15, 0, 0]",0,1,Bán,63000,HD.334700.2403.0012,DAUAN1012,"[963900, 1134000, 1134000]",18,Chai,1.2
"[20, 0, 0]",0,1,Bán,3450,HD.334807.2403.0001,BOTCANH02,"[27600, 34500, 34500]",10,Gói,0.2
"[24.5, 0, 0]",0,1,Bán,34000,HD.334807.2403.0001,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,74500,HD.334807.2403.0001,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,74500,HD.335050.2403.0001,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[20, 0, 0]",0,1,Bán,3450,HD.335050.2403.0001,BOTCANH02,"[138000, 172500, 172500]",50,Gói,1.0
"[24.5, 0, 0]",0,1,Bán,173000,HD.335180.2403.0001,VL110302,"[1044920, 1384000, 1384000]",8,Can,2.0
"[20, 0, 0]",0,1,Bán,3450,HD.351170.2403.0002,BOTCANH02,"[13800, 17250, 17250]",5,Gói,0.1
"[15, 0, 0]",0,1,Bán,76000,HD.351170.2403.0002,GIAY1003,"[129200, 152000, 152000]",2,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,15000,HD.351170.2403.0002,SV221303,"[45300, 60000, 60000]",4,Bánh,0.1666666666666666
"[20, 0, 0]",0,1,Bán,14500,HD.351170.2403.0002,BTCL004001,"[23200, 29000, 29000]",2,Cái,0.1333333333333333
"[20, 0, 0]",0,1,Bán,16500,HD.351170.2403.0002,BTNMTD2501,"[13200, 16500, 16500]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.351170.2403.0002,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,133000,HD.351170.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.351170.2403.0002,VL110302,"[653075, 865000, 865000]",5,Can,1.25
"[20, 0, 0]",0,1,Bán,31500,HD.351170.2403.0002,HV221904,"[25200, 31500, 31500]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,12000,HD.427800.2403.0001,XPIZ008001,"[54360, 72000, 72000]",6,Bánh,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.427800.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.427800.2403.0001,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.481150.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.486980.2403.0006,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,32500,HD.486980.2403.0006,ICK021602,"[73612.5, 97500, 97500]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,38000,HD.486980.2403.0006,0512B,"[229520, 304000, 304000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,10500,HD.486980.2403.0006,0311B,"[39637.5, 52500, 52500]",5,Túi,0.4166666666666667
"[15, 0, 0]",0,1,Bán,315000,HD.581880.2403.0001,DAUAN1015,"[3213000, 3780000, 3780000]",12,Chai,3.0
"[24.5, 0, 0]",0,1,Bán,149000,HD.581880.2403.0002,ICC020401,"[2699880, 3576000, 3576000]",24,Chai,4.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.581880.2403.0003,0516B,"[803320, 1064000, 1064000]",8,Can,2.0
"[15, 0, 0]",0,1,Bán,113400,HD.581880.2403.0004,DAUAN1014,"[1735020, 2041200, 2041200]",18,Chai,3.0
"[24.5, 0, 0]",0,1,Bán,90000,HD.581880.2403.0005,BTNGCM3301,"[2038500, 2700000, 2700000]",30,Túi,5.0
"[24.5, 0, 0]",0,1,Bán,91000,HD.583500.2403.0026,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.583500.2403.0027,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,34000,HD.603960.2403.0014,N0404B,"[154020, 204000, 204000]",6,Túi,0.3
"[24.5, 0, 0]",0,1,Bán,37000,HD.603960.2403.0015,VL110717,"[27935, 37000, 37000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,11000,HD.603960.2403.0016,VL110401,"[166100, 220000, 220000]",20,Gói,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.642100.2403.0021,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.660000.2403.0054,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,91000,HD.804000.2403.0003,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,173000,HD.804000.2403.0003,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,109000,HD.804000.2403.0003,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.804000.2403.0003,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.804000.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,136000,HD.820000.2403.0041,0210B,"[205360, 272000, 272000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,10500,HD.820000.2403.0042,0311B,"[39637.5, 52500, 52500]",5,Túi,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,159000,HD.820000.2403.0043,0318B,"[1320495, 1749000, 1749000]",11,Can,2.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.820000.2403.0044,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,59000,HD.820000.2403.0045,LX220712,"[267270, 354000, 354000]",6,Chai,0.75
"[24.5, 0, 0]",0,1,Bán,59000,HD.820000.2403.0046,LX220714,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,173000,HD.820000.2403.0047,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.851870.2403.0005,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.851870.2403.0005,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.851870.2403.0005,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[15, 0, 0]",0,1,Bán,19500,HD.852700.2403.0040,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[20, 0, 0]",0,1,Bán,36000,HD.853100.2403.0034,TKU020701,"[28800, 36000, 36000]",1,Gói,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.853100.2403.0035,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.854880.2403.0011,DAUAN1012,"[267750, 315000, 315000]",5,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,107000,HD.240000.2403.0003,0319B,"[80785, 107000, 107000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,59000,HD.240000.2403.0003,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.240000.2403.0003,LX220711,"[25670, 34000, 34000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.240000.2403.0003,N0404B,"[51340, 68000, 68000]",2,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,74500,HD.240000.2403.0003,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.240000.2403.0003,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,15000,HD.240000.2403.0003,SV221303,"[45300, 60000, 60000]",4,Bánh,0.1666666666666666
"[15, 0, 0]",0,1,Bán,113400,HD.240000.2403.0003,DAUAN1014,"[289170, 340200, 340200]",3,Chai,0.5
"[15, 0, 0]",0,1,Bán,63000,HD.240000.2403.0003,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[24.5, 0, 0]",0,1,Bán,173000,HD.240000.2403.0003,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.275200.2403.0014,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.276200.2403.0025,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.277800.2403.0029,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[20, 0, 0]",0,1,Bán,29000,HD.277800.2403.0030,HV221903,"[23200, 29000, 29000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,10500,HD.273800.2403.0006,0311B,"[23782.5, 31500, 31500]",3,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,90000,HD.273800.2403.0006,DGCL020001,"[67950, 90000, 90000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.273800.2403.0006,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.273800.2403.0006,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,107000,HD.273800.2403.0006,0319B,"[80785, 107000, 107000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,74500,HD.273800.2403.0006,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.273800.2403.0006,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[15, 0, 0]",0,1,Bán,63000,HD.273800.2403.0006,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.273800.2403.0007,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[15, 0, 0]",0,1,Bán,12800,HD.276700.2403.0026,KHANKR1,"[21760, 25600, 25600]",2,Gói,0.05
"[24.5, 0, 0]",0,1,Bán,30000,HD.276700.2403.0026,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,194000,HD.294511.2403.0002,N0403B,"[439410, 582000, 582000]",3,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,109000,HD.294511.2403.0002,VL220211,"[493770, 654000, 654000]",6,Can,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.294511.2403.0002,0515B,"[407700, 540000, 540000]",18,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,194000,HD.303570.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.303570.2403.0002,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[20, 0, 0]",0,1,Bán,3450,HD.303570.2403.0002,BOTCANH02,"[138000, 172500, 172500]",50,Gói,1.0
"[15, 0, 0]",0,1,Bán,63000,HD.303570.2403.0002,DAUAN1012,"[535500, 630000, 630000]",10,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,59000,HD.303570.2403.0002,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.303570.2403.0002,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,173000,HD.331940.2403.0001,VL110302,"[522460, 692000, 692000]",4,Can,1.0
"[20, 0, 0]",0,1,Bán,3450,HD.332050.2403.0001,BOTCANH02,"[276000, 345000, 345000]",100,Gói,2.0
"[24.5, 0, 0]",0,1,Bán,34000,HD.332070.2403.0001,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,133000,HD.332116.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,109000,HD.332120.2403.0001,VL220211,"[246885, 327000, 327000]",3,Can,0.5
"[24.5, 0, 0]",0,1,Bán,30000,HD.332153.2403.0001,0515B,"[90600, 120000, 120000]",4,Túi,0.2222222222222222
"[24.5, 0, 0]",0,1,Bán,159000,HD.332189.2403.0001,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.332209.2403.0001,SV221303,"[90600, 120000, 120000]",8,Bánh,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,59000,HD.333680.2403.0002,ILS010401,"[44545, 59000, 59000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,173000,HD.333680.2403.0002,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.333680.2403.0002,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,60000,HD.333680.2403.0002,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[15, 0, 0]",0,1,Bán,63000,HD.333680.2403.0002,DAUAN1012,"[321300, 378000, 378000]",6,Chai,0.4
"[24.5, 0, 0]",0,1,Bán,159000,HD.333680.2403.0002,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,91000,HD.333680.2403.0002,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[15, 0, 0]",0,1,Bán,76000,HD.333680.2403.0002,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,15000,HD.333680.2403.0002,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[20, 0, 0]",0,1,Bán,29500,HD.333680.2403.0002,BTNMTD2201,"[47200, 59000, 59000]",2,Chai,0.1111111111111111
"[20, 0, 0]",0,1,Bán,3450,HD.333680.2403.0002,BOTCANH02,"[16560, 20700, 20700]",6,Gói,0.12
"[24.5, 0, 0]",0,1,Bán,133000,HD.333680.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.335457.2403.0003,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.413870.2403.0002,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,60000,HD.413870.2403.0002,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,42000,HD.413870.2403.0002,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.413870.2403.0002,DAUAN1012,"[107100, 126000, 126000]",2,Chai,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.413870.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,59000,HD.411390.2403.0004,ILS010401,"[44545, 59000, 59000]",1,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,25700,HD.411390.2403.0004,MALAY030101,"[41120, 51400, 51400]",2,Lon,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.411390.2403.0004,SV221303,"[135900, 180000, 180000]",12,Bánh,0.5
"[24.5, 0, 0]",0,1,Bán,10500,HD.411390.2403.0004,0311B,"[15855, 21000, 21000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.411390.2403.0004,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.411390.2403.0004,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,194000,HD.411390.2403.0004,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.411390.2403.0004,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[15, 0, 0]",0,1,Bán,315000,HD.411390.2403.0004,DAUAN1015,"[267750, 315000, 315000]",1,Chai,0.25
"[20, 0, 0]",0,1,Bán,3450,HD.411390.2403.0004,BOTCANH02,"[82800, 103500, 103500]",30,Gói,0.6
"[18, 0, 0]",0,1,Bán,147619,HD.411390.2403.0004,BTGA9R0001,"[605237.9, 738095, 738095]",5,Túi,1.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.411390.2403.0004,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,109000,HD.411390.2403.0004,VL220211,"[329180, 436000, 436000]",4,Can,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.411390.2403.0004,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.411390.2403.0004,LX220711,"[25670, 34000, 34000]",1,Chai,0.0833333333333333
"[25, 0, 0]",0,1,Bán,28500,HD.446570.2403.0001,HNDS015001,"[128250, 171000, 171000]",6,Gói,0.5
"[20, 0, 0]",0,1,Bán,25700,HD.446570.2403.0001,MALAY030101,"[123360, 154200, 154200]",6,Lon,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.446570.2403.0001,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.446570.2403.0001,0516B,"[200830, 266000, 266000]",2,Can,0.5
