code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.415650.2403.0002,12,,2024-03-20 07:51:39,btcom,563200,23,415650,5335,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054167
HD.415670.2403.0002,12,,2024-03-20 07:51:40,btcom,1699200,37,415670,5336,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054168
HD.416050.2403.0002,12,,2024-03-20 07:51:40,btcom,668700,26,416050,5364,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054169
HD.433820.2403.0001,12,,2024-03-20 07:51:40,btcom,2876300,66,433820,5821,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5802]",XKB4310018234
HD.452770.2403.0005,12,,2024-03-20 07:51:40,btcom,136000,4,452770,6416,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6400]",XKB4400185709
HD.456020.2403.0005,12,,2024-03-20 07:51:40,btcom,510000,6,456020,6576,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6553]",XKB4400185711
HD.465490.2403.0007,12,,2024-03-20 07:51:40,btcom,1116000,25,465490,6779,1,TM,3,VNPOST,0,24030007,"[33, 6623, 6761]",XKB4610156119
HD.468415.2403.0005,12,,2024-03-20 07:51:40,btcom,532000,4,468415,19428,1,TM,3,VNPOST,0,24030005,"[33, 6623, 6880]",XKB4610156121
HD.471520.2403.0008,12,,2024-03-20 07:51:40,btcom,672000,21,471520,6983,1,TM,3,VNPOST,0,24030008,"[33, 6623, 6972]",XKB4610156118
HD.476080.2403.0003,12,,2024-03-20 07:51:40,btcom,540500,5,476080,7180,1,TM,3,VNPOST,0,24030003,"[33, 6623, 7154]",XKB4610156117
HD.476220.2403.0006,12,,2024-03-20 07:51:40,btcom,84000,2,476220,7187,1,TM,3,VNPOST,0,24030006,"[33, 6623, 7154]",XKB4610156120
HD.482130.2403.0004,12,,2024-03-20 07:51:40,btcom,38000,1,482130,7279,1,TM,3,VNPOST,0,24030004,"[33, 7241, 7270]",XKB4810126282
HD.486110.2403.0003,12,,2024-03-20 07:51:40,btcom,67200,3,486110,7428,1,TM,3,VNPOST,0,24030003,"[33, 7241, 7403]",XKB4810126281
HD.523320.2403.0001,12,,2024-03-20 07:51:40,btcom,2976000,70,523320,7862,1,TM,3,VNPOST,0,24030001,"[33, 7730, 7858]",XKB5210023372
HD.561810.2403.0010,12,,2024-03-20 07:51:40,btcom,-3157000,-70,561810,8219,1,TM,3,VNPOST,0,24030010,"[33, 8174, 8198]",XKB5610056323
HD.622211.2403.0004,12,,2024-03-20 07:51:40,btcom,555500,15,622211,9326,1,TM,3,VNPOST,0,24030004,"[33, 9271, 9321]",XKB6210064203
HD.634300.2403.0005,12,,2024-03-20 07:51:40,btcom,60000,1,634300,9491,1,TM,3,VNPOST,0,24030005,"[33, 9411, 9489]",XKB6310040370
HD.634300.2403.0006,12,,2024-03-20 07:51:40,btcom,504000,8,634300,9491,1,TM,3,VNPOST,0,24030006,"[33, 9411, 9489]",XKB6310040371
HD.634300.2403.0007,12,,2024-03-20 07:51:40,btcom,435000,3,634300,9491,1,TM,3,VNPOST,0,24030007,"[33, 9411, 9489]",XKB6310040372
HD.637400.2403.0003,12,,2024-03-20 07:51:40,btcom,218000,2,637400,9596,1,TM,3,VNPOST,0,24030003,"[33, 9411, 9594]",XKB6310040369
HD.631300.2403.0012,12,,2024-03-20 07:51:41,btcom,149000,2,631300,9423,1,TM,3,VNPOST,0,24030012,"[33, 9411, 9415]",XKB6310040386
HD.634300.2403.0008,12,,2024-03-20 07:51:40,btcom,133000,1,634300,9491,1,TM,3,VNPOST,0,24030008,"[33, 9411, 9489]",XKB6310040375
HD.634300.2403.0009,12,,2024-03-20 07:51:41,btcom,34000,1,634300,9491,1,TM,3,VNPOST,0,24030009,"[33, 9411, 9489]",XKB6310040377
HD.634300.2403.0010,12,,2024-03-20 07:51:41,btcom,118000,2,634300,9491,1,TM,3,VNPOST,0,24030010,"[33, 9411, 9489]",XKB6310040378
HD.634300.2403.0011,12,,2024-03-20 07:51:41,btcom,35000,1,634300,9491,1,TM,3,VNPOST,0,24030011,"[33, 9411, 9489]",XKB6310040379
HD.634300.2403.0012,12,,2024-03-20 07:51:41,btcom,59000,1,634300,9491,1,TM,3,VNPOST,0,24030012,"[33, 9411, 9489]",XKB6310040380
HD.634300.2403.0013,12,,2024-03-20 07:51:41,btcom,39000,1,634300,9491,1,TM,3,VNPOST,0,24030013,"[33, 9411, 9489]",XKB6310040381
HD.634300.2403.0014,12,,2024-03-20 07:51:41,btcom,42000,1,634300,9491,1,TM,3,VNPOST,0,24030014,"[33, 9411, 9489]",XKB6310040382
HD.675620.2403.0014,12,,2024-03-20 07:51:41,btcom,39000,1,675620,10146,1,TM,3,VNPOST,0,24030014,"[33, 9979, 10135]",XKB6710024032
HD.731200.2403.0057,12,,2024-03-20 07:51:41,btcom,105000,3,731200,20631,1,TM,3,VNPOST,0,24030057,"[33, 19828, 20554]",XKB7700000321
HD.823670.2403.0032,12,,2024-03-20 07:51:41,btcom,30000,2,823670,11033,1,TM,3,VNPOST,0,24030032,"[33, 10949, 11024]",XKB8210076230
HD.823760.2403.0041,12,,2024-03-20 07:51:41,btcom,159000,1,823760,11042,1,TM,3,VNPOST,0,24030041,"[33, 10949, 11024]",XKB8210076231
HD.853700.2403.0031,12,,2024-03-20 07:51:41,btcom,12800,1,853700,11505,1,TM,3,VNPOST,0,24030031,"[33, 11378, 11503]",XKB8510060850
HD.863911.2403.0001,12,,2024-03-20 07:51:41,btcom,3235100,59,863911,11730,1,TM,3,VNPOST,0,24030001,"[33, 11625, 11727]",XKB8610012702
HD.871400.2403.0035,12,,2024-03-20 07:51:41,btcom,24500,1,871400,11836,1,TM,3,VNPOST,0,24030035,"[33, 11814, 11834]",XKB8710026175
HD.871400.2403.0036,12,,2024-03-20 07:51:41,btcom,149000,1,871400,11836,1,TM,3,VNPOST,0,24030036,"[33, 11814, 11834]",XKB8710026176
HD.931380.2403.0004,12,,2024-03-20 07:51:41,btcom,1596000,12,931380,12791,1,TM,3,VNPOST,0,24030004,"[33, 12758, 12781]",XKB9310038304
HD.931380.2403.0005,12,,2024-03-20 07:51:41,btcom,1908000,12,931380,12791,1,TM,3,VNPOST,0,24030005,"[33, 12758, 12781]",XKB9310038305
HD.953100.2403.0036,12,,2024-03-20 07:51:41,btcom,1730000,10,953100,13151,1,TM,3,VNPOST,0,24030036,"[33, 13079, 13147]",XKB9510060759
HD.161380.2403.0001,12,,2024-03-20 09:53:12,btcom,189000,3,161380,780,1,TM,3,VNPOST,0,24030001,"[33, 748, 770]",XKB1610020613
HD.142000.2403.0007,12,,2024-03-20 09:53:13,btcom,1260000,20,142000,20198,1,TM,3,VNPOST,0,24030007,"[33, 19818, 19848]",XKB2100000451
HD.161370.2403.0002,12,,2024-03-20 09:53:13,btcom,582000,3,161370,779,1,TM,3,VNPOST,0,24030002,"[33, 748, 770]",XKB1610020619
HD.162090.2403.0001,12,,2024-03-20 09:53:12,btcom,504000,8,162090,826,1,TM,3,VNPOST,0,24030001,"[33, 748, 803]",XKB1610020616
HD.162090.2403.0002,12,,2024-03-20 09:53:13,btcom,117000,6,162090,826,1,TM,3,VNPOST,0,24030002,"[33, 748, 803]",XKB1610020617
HD.162090.2403.0003,12,,2024-03-20 09:53:13,btcom,133000,1,162090,826,1,TM,3,VNPOST,0,24030003,"[33, 748, 803]",XKB1610020618
HD.175966.2403.0001,12,,2024-03-20 09:53:13,btcom,2599000,38,175966,18950,1,TM,3,VNPOST,0,24030001,"[33, 945, 1149]",XKB1710033697
HD.176010.2403.0001,12,,2024-03-20 09:53:13,btcom,2897400,43,176010,1167,1,TM,3,VNPOST,0,24030001,"[33, 945, 1149]",XKB1710033700
HD.176170.2403.0002,12,,2024-03-20 09:53:13,btcom,1612000,41,176170,1179,1,TM,3,VNPOST,0,24030002,"[33, 945, 1169]",XKB1710033695
HD.176190.2403.0001,12,,2024-03-20 09:53:13,btcom,945000,15,176190,1181,1,TM,3,VNPOST,0,24030001,"[33, 945, 1169]",XKB1710033704
HD.176210.2403.0012,12,,2024-03-20 09:53:13,btcom,79200,2,176210,1183,1,TM,3,VNPOST,0,24030012,"[33, 945, 1169]",XKB1710033703
HD.176240.2403.0002,12,,2024-03-20 09:53:13,btcom,636000,6,176240,1186,1,TM,3,VNPOST,0,24030002,"[33, 945, 1169]",XKB1710033702
HD.186760.2403.0001,12,,2024-03-20 09:53:13,btcom,1005900,17,186760,1445,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1437]",XKB1810025793
HD.186760.2403.0002,12,,2024-03-20 09:53:13,btcom,156000,3,186760,1445,1,TM,3,VNPOST,0,24030002,"[33, 1229, 1437]",XKB1810025794
HD.223120.2403.0001,12,,2024-03-20 09:53:13,btcom,1534000,19,223120,1821,1,TM,3,VNPOST,0,24030001,"[33, 1692, 1796]",XKB2200027558
HD.235660.2403.0005,12,,2024-03-20 09:53:13,btcom,120000,4,235660,2042,1,TM,3,VNPOST,0,24030005,"[33, 1858, 2025]",XKB2310033140
HD.235660.2403.0006,12,,2024-03-20 09:53:13,btcom,133000,1,235660,2042,1,TM,3,VNPOST,0,24030006,"[33, 1858, 2025]",XKB2310033141
HD.235720.2403.0012,12,,2024-03-20 09:53:13,btcom,845400,13,235720,2044,1,TM,3,VNPOST,0,24030012,"[33, 1858, 2025]",XKB2310033153
HD.235830.2403.0002,12,,2024-03-20 09:53:13,btcom,769600,10,235830,2048,1,TM,3,VNPOST,0,24030002,"[33, 1858, 2025]",XKB2310033152
HD.237208.2403.0012,12,,2024-03-20 09:53:13,btcom,945000,15,237208,2105,1,TM,3,VNPOST,0,24030012,"[33, 1858, 2102]",XKB2310033154
HD.241800.2403.0013,12,,2024-03-20 09:53:14,btcom,255250,9,241800,2145,1,TM,3,VNPOST,0,24030013,"[33, 2128, 2143]",XKB2410019621
HD.255300.2403.0002,12,,2024-03-20 09:53:14,btcom,1554000,15,255300,2463,1,TM,3,VNPOST,0,24030002,"[33, 2340, 2461]",XKB2510031841
HD.255300.2403.0003,12,,2024-03-20 09:53:14,btcom,17250,5,255300,2463,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2461]",XKB2510031842
HD.261520.2403.0001,12,,2024-03-20 09:53:14,btcom,990200,27,261520,2585,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2571]",XKB2610019892
HD.262430.2403.0001,12,,2024-03-20 09:53:14,btcom,1122300,49,262430,2623,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2615]",XKB2610019895
HD.263298.2403.0001,12,,2024-03-20 09:53:14,btcom,540000,18,263298,2654,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2649]",XKB2610019890
HD.263440.2403.0001,12,,2024-03-20 09:53:14,btcom,656000,14,263440,2664,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2649]",XKB2610019896
HD.263980.2403.0001,12,,2024-03-20 09:53:14,btcom,47000,2,263980,2687,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2675]",XKB2610019891
HD.263980.2403.0002,12,,2024-03-20 09:53:14,btcom,914000,32,263980,2687,1,TM,3,VNPOST,0,24030002,"[33, 2557, 2675]",XKB2610019893
HD.271500.2403.0055,12,,2024-03-20 09:53:14,btcom,42000,1,271500,2739,1,TM,3,VNPOST,0,24030055,"[33, 2709, 2737]",XKB2710041459
HD.276200.2403.0027,12,,2024-03-20 09:53:14,btcom,1072000,22,276200,2885,1,TM,3,VNPOST,0,24030027,"[33, 2709, 2883]",XKB2710041456
HD.276200.2403.0028,12,,2024-03-20 09:53:14,btcom,72500,3,276200,2885,1,TM,3,VNPOST,0,24030028,"[33, 2709, 2883]",XKB2710041457
HD.294210.2403.0003,12,,2024-03-20 09:53:14,btcom,315000,5,294210,3209,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3192]",XKB2910053036
HD.297630.2403.0002,12,,2024-03-20 09:53:14,btcom,19500,1,297630,3369,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3365]",XKB2910053041
HD.297660.2403.0002,12,,2024-03-20 09:53:14,btcom,230500,8,297660,3371,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3365]",XKB2910053038
HD.297690.2403.0004,12,,2024-03-20 09:53:14,btcom,1248000,43,297690,3372,1,TM,3,VNPOST,0,24030004,"[33, 3112, 3365]",XKB2910053037
HD.298000.2403.0002,12,,2024-03-20 09:53:14,btcom,742000,18,298000,3384,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3365]",XKB2910053040
HD.296440.2403.0004,12,,2024-03-20 09:53:15,btcom,811200,17,296440,3310,1,TM,3,VNPOST,0,24030004,"[33, 3112, 3294]",XKB2910053061
HD.297630.2403.0003,12,,2024-03-20 09:53:15,btcom,70000,2,297630,3369,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3365]",XKB2910053042
HD.297630.2403.0004,12,,2024-03-20 09:53:15,btcom,91000,1,297630,3369,1,TM,3,VNPOST,0,24030004,"[33, 3112, 3365]",XKB2910053043
HD.297630.2403.0005,12,,2024-03-20 09:53:15,btcom,136000,1,297630,3369,1,TM,3,VNPOST,0,24030005,"[33, 3112, 3365]",XKB2910053044
HD.297630.2403.0006,12,,2024-03-20 09:53:15,btcom,954000,6,297630,3369,1,TM,3,VNPOST,0,24030006,"[33, 3112, 3365]",XKB2910053045
HD.297630.2403.0007,12,,2024-03-20 09:53:15,btcom,342000,9,297630,3369,1,TM,3,VNPOST,0,24030007,"[33, 3112, 3365]",XKB2910053046
HD.297630.2403.0008,12,,2024-03-20 09:53:15,btcom,266000,2,297630,3369,1,TM,3,VNPOST,0,24030008,"[33, 3112, 3365]",XKB2910053047
HD.297630.2403.0009,12,,2024-03-20 09:53:15,btcom,60000,1,297630,3369,1,TM,3,VNPOST,0,24030009,"[33, 3112, 3365]",XKB2910053048
HD.297630.2403.0010,12,,2024-03-20 09:53:15,btcom,298000,4,297630,3369,1,TM,3,VNPOST,0,24030010,"[33, 3112, 3365]",XKB2910053049
HD.297630.2403.0011,12,,2024-03-20 09:53:15,btcom,126000,3,297630,3369,1,TM,3,VNPOST,0,24030011,"[33, 3112, 3365]",XKB2910053050
HD.297630.2403.0012,12,,2024-03-20 09:53:15,btcom,192000,16,297630,3369,1,TM,3,VNPOST,0,24030012,"[33, 3112, 3365]",XKB2910053053
HD.297630.2403.0013,12,,2024-03-20 09:53:15,btcom,173000,1,297630,3369,1,TM,3,VNPOST,0,24030013,"[33, 3112, 3365]",XKB2910053054
HD.297630.2403.0014,12,,2024-03-20 09:53:15,btcom,441000,7,297630,3369,1,TM,3,VNPOST,0,24030014,"[33, 3112, 3365]",XKB2910053056
HD.297630.2403.0015,12,,2024-03-20 09:53:15,btcom,247500,25,297630,3369,1,TM,3,VNPOST,0,24030015,"[33, 3112, 3365]",XKB2910053058
HD.297630.2403.0016,12,,2024-03-20 09:53:15,btcom,171000,6,297630,3369,1,TM,3,VNPOST,0,24030016,"[33, 3112, 3365]",XKB2910053059
HD.297800.2403.0002,12,,2024-03-20 09:53:15,btcom,2043900,38,297800,3376,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3365]",XKB2910053055
HD.303540.2403.0002,12,,2024-03-20 09:53:15,btcom,252500,5,303540,3521,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3487]",XKB3010044290
HD.304510.2403.0001,12,,2024-03-20 09:53:15,btcom,90000,6,304510,3553,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3524]",XKB3010044291
HD.304510.2403.0002,12,,2024-03-20 09:53:15,btcom,39000,2,304510,3553,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3524]",XKB3010044292
HD.304510.2403.0003,12,,2024-03-20 09:53:15,btcom,304000,4,304510,3553,1,TM,3,VNPOST,0,24030003,"[33, 3432, 3524]",XKB3010044293
HD.304510.2403.0004,12,,2024-03-20 09:53:15,btcom,210000,6,304510,3553,1,TM,3,VNPOST,0,24030004,"[33, 3432, 3524]",XKB3010044294
HD.304825.2403.0029,12,,2024-03-20 09:53:15,btcom,992500,80,304825,3558,1,TM,3,VNPOST,0,24030029,"[33, 3432, 3555]",XKB3010044288
HD.305690.2403.0001,12,,2024-03-20 09:53:15,btcom,1287550,54,305690,3584,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3574]",XKB3010044289
HD.305710.2403.0001,12,,2024-03-20 09:53:15,btcom,954450,39,305710,3585,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3574]",XKB3010044297
HD.301620.2403.0002,12,,2024-03-20 09:53:16,btcom,1000100,43,301620,3460,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3454]",XKB3010044315
HD.301640.2403.0002,12,,2024-03-20 09:53:15,btcom,1369050,59,301640,3461,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3454]",XKB3010044298
HD.304510.2403.0005,12,,2024-03-20 09:53:16,btcom,15800,2,304510,3553,1,TM,3,VNPOST,0,24030005,"[33, 3432, 3524]",XKB3010044301
HD.304510.2403.0006,12,,2024-03-20 09:53:16,btcom,21000,2,304510,3553,1,TM,3,VNPOST,0,24030006,"[33, 3432, 3524]",XKB3010044305
HD.304510.2403.0007,12,,2024-03-20 09:53:16,btcom,107000,1,304510,3553,1,TM,3,VNPOST,0,24030007,"[33, 3432, 3524]",XKB3010044306
HD.304510.2403.0008,12,,2024-03-20 09:53:16,btcom,1064000,28,304510,3553,1,TM,3,VNPOST,0,24030008,"[33, 3432, 3524]",XKB3010044307
HD.304510.2403.0009,12,,2024-03-20 09:53:16,btcom,665000,5,304510,3553,1,TM,3,VNPOST,0,24030009,"[33, 3432, 3524]",XKB3010044308
HD.304510.2403.0010,12,,2024-03-20 09:53:16,btcom,390000,13,304510,3553,1,TM,3,VNPOST,0,24030010,"[33, 3432, 3524]",XKB3010044309
HD.304510.2403.0011,12,,2024-03-20 09:53:16,btcom,223500,3,304510,3553,1,TM,3,VNPOST,0,24030011,"[33, 3432, 3524]",XKB3010044310
HD.304510.2403.0012,12,,2024-03-20 09:53:16,btcom,168000,4,304510,3553,1,TM,3,VNPOST,0,24030012,"[33, 3432, 3524]",XKB3010044311
HD.304510.2403.0013,12,,2024-03-20 09:53:16,btcom,175000,5,304510,3553,1,TM,3,VNPOST,0,24030013,"[33, 3432, 3524]",XKB3010044312
HD.304510.2403.0014,12,,2024-03-20 09:53:16,btcom,162000,10,304510,3553,1,TM,3,VNPOST,0,24030014,"[33, 3432, 3524]",XKB3010044313
HD.304510.2403.0015,12,,2024-03-20 09:53:16,btcom,173000,1,304510,3553,1,TM,3,VNPOST,0,24030015,"[33, 3432, 3524]",XKB3010044314
HD.311090.2403.0002,12,,2024-03-20 09:53:16,btcom,1274000,18,311090,3612,1,TM,3,VNPOST,0,24030002,"[33, 3596, 3600]",XKB3110016350
HD.311375.2403.0001,12,,2024-03-20 09:53:16,btcom,8624000,248,311375,3628,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3615]",XKB3110016352
HD.321505.2403.0018,12,,2024-03-20 09:53:16,btcom,532000,4,321505,3824,1,TM,3,VNPOST,0,24030018,"[33, 3808, 3812]",XKB3210051041
HD.321960.2403.0003,12,,2024-03-20 09:53:16,btcom,578500,12,321960,3845,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3841]",XKB3210051044
HD.323070.2403.0011,12,,2024-03-20 09:53:16,btcom,152000,4,323070,3894,1,TM,3,VNPOST,0,24030011,"[33, 3808, 3870]",XKB3210051050
HD.323070.2403.0012,12,,2024-03-20 09:53:16,btcom,180000,6,323070,3894,1,TM,3,VNPOST,0,24030012,"[33, 3808, 3870]",XKB3210051051
HD.323070.2403.0013,12,,2024-03-20 09:53:16,btcom,133000,1,323070,3894,1,TM,3,VNPOST,0,24030013,"[33, 3808, 3870]",XKB3210051052
HD.323070.2403.0014,12,,2024-03-20 09:53:16,btcom,521500,7,323070,3894,1,TM,3,VNPOST,0,24030014,"[33, 3808, 3870]",XKB3210051053
HD.323070.2403.0015,12,,2024-03-20 09:53:16,btcom,388000,2,323070,3894,1,TM,3,VNPOST,0,24030015,"[33, 3808, 3870]",XKB3210051054
HD.323070.2403.0016,12,,2024-03-20 09:53:16,btcom,68000,2,323070,3894,1,TM,3,VNPOST,0,24030016,"[33, 3808, 3870]",XKB3210051055
HD.323070.2403.0017,12,,2024-03-20 09:53:16,btcom,48000,2,323070,3894,1,TM,3,VNPOST,0,24030017,"[33, 3808, 3870]",XKB3210051056
HD.324060.2403.0004,12,,2024-03-20 09:53:16,btcom,549500,9,324060,3926,1,TM,3,VNPOST,0,24030004,"[33, 3808, 3923]",XKB3210051047
HD.326180.2403.0002,12,,2024-03-20 09:53:16,btcom,162500,4,326180,4018,1,TM,3,VNPOST,0,24030002,"[33, 3808, 4012]",XKB3210051042
HD.157160.2403.0001,12,,2024-03-20 09:53:17,btcom,1365700,20,157160,20367,1,TM,3,VNPOST,0,24030001,"[33, 19820, 19835]",XKB3700000695
HD.158140.2403.0001,12,,2024-03-20 09:53:17,btcom,1631100,50,158140,20250,1,TM,3,VNPOST,0,24030001,"[33, 19819, 19832]",XKB3400000405
HD.323070.2403.0018,12,,2024-03-20 09:53:16,btcom,145000,1,323070,3894,1,TM,3,VNPOST,0,24030018,"[33, 3808, 3870]",XKB3210051058
HD.323070.2403.0019,12,,2024-03-20 09:53:17,btcom,240000,20,323070,3894,1,TM,3,VNPOST,0,24030019,"[33, 3808, 3870]",XKB3210051059
HD.352820.2403.0001,12,,2024-03-20 09:53:17,btcom,510700,9,352820,4307,1,TM,3,VNPOST,0,24030001,"[33, 4211, 4298]",XKB3510075983
HD.353510.2403.0004,12,,2024-03-20 09:53:17,btcom,9900,1,353510,4346,1,TM,3,VNPOST,0,24030004,"[33, 4211, 4326]",XKB3510075982
HD.361500.2403.0006,12,,2024-03-20 09:53:17,btcom,148500,5,361500,4493,1,TM,3,VNPOST,0,24030006,"[33, 4467, 4491]",XKB3610033594
HD.365780.2403.0001,12,,2024-03-20 09:53:17,btcom,168500,4,365780,4640,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4636]",XKB3610033596
HD.366160.2403.0001,12,,2024-03-20 09:53:17,btcom,473500,4,366160,4653,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4636]",XKB3610033595
HD.383900.2403.0008,12,,2024-03-20 09:53:17,btcom,30000,2,383900,4804,1,TM,3,VNPOST,0,24030008,"[33, 4695, 4802]",XKB3810036400
HD.383900.2403.0009,12,,2024-03-20 09:53:17,btcom,117000,4,383900,4804,1,TM,3,VNPOST,0,24030009,"[33, 4695, 4802]",XKB3810036401
HD.384800.2403.0003,12,,2024-03-20 09:53:17,btcom,404500,8,384800,4828,1,TM,3,VNPOST,0,24030003,"[33, 4695, 4820]",XKB3810036402
HD.401410.2403.0002,12,,2024-03-20 09:53:17,btcom,1066000,205,401410,4956,1,TM,3,VNPOST,0,24030002,"[33, 4939, 4943]",XKB4010027913
HD.412180.2403.0002,12,,2024-03-20 09:53:17,btcom,571500,54,412180,5121,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054176
HD.413720.2403.0002,12,,2024-03-20 09:53:17,btcom,441000,4,413720,5225,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5211]",XKB4110054177
HD.414200.2403.0002,12,,2024-03-20 09:53:17,btcom,1856000,17,414200,5255,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5253]",XKB4110054174
HD.415630.2403.0002,12,,2024-03-20 09:53:17,btcom,849000,14,415630,5334,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054172
HD.415630.2403.0003,12,,2024-03-20 09:53:17,btcom,159000,1,415630,5334,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5323]",XKB4110054173
HD.415840.2403.0005,12,,2024-03-20 09:53:17,btcom,126000,2,415840,5348,1,TM,3,VNPOST,0,24030005,"[33, 5095, 5323]",XKB4110054175
HD.415940.2403.0001,12,,2024-03-20 09:53:17,btcom,715500,61,415940,5355,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5323]",XKB4110054171
HD.412120.2403.0002,12,,2024-03-20 09:53:18,btcom,1366000,14,412120,5117,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054180
HD.412130.2403.0002,12,,2024-03-20 09:53:18,btcom,531000,6,412130,5118,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054179
HD.415220.2403.0002,12,,2024-03-20 09:53:17,btcom,3186800,198,415220,5313,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5290]",XKB4110054178
HD.416000.2403.0002,12,,2024-03-20 09:53:18,btcom,63000,1,416000,5360,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054181
HD.424390.2403.0001,12,,2024-03-20 09:53:18,btcom,159000,1,424390,5461,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5443]",XKB4210049618
HD.424390.2403.0002,12,,2024-03-20 09:53:18,btcom,150000,5,424390,5461,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5443]",XKB4210049619
HD.424390.2403.0003,12,,2024-03-20 09:53:18,btcom,133000,1,424390,5461,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5443]",XKB4210049620
