code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.632314.2403.0003,12,,2024-03-21 07:52:17,btcom,636000,4,632314,9433,1,TM,3,VNPOST,0,24030003,"[33, 9411, 9415]",XKB6310040468
HD.823600.2403.0052,12,,2024-03-21 07:52:17,btcom,74500,1,823600,11026,1,TM,3,VNPOST,0,24030052,"[33, 10949, 11024]",XKB8210076319
HD.831922.2403.0004,12,,2024-03-21 07:52:17,btcom,152000,2,831922,11157,1,TM,3,VNPOST,0,24030004,"[33, 11113, 11143]",XKB8310023198
HD.834580.2403.0006,12,,2024-03-21 07:52:17,btcom,495000,4,834580,11240,1,TM,3,VNPOST,0,24030006,"[33, 11113, 11234]",XKB8310023199
HD.855350.2403.0001,12,,2024-03-21 07:52:17,btcom,388000,2,855350,11609,1,TM,3,VNPOST,0,24030001,"[33, 11378, 11601]",XKB8510060915
HD.855350.2403.0002,12,,2024-03-21 07:52:17,btcom,36000,1,855350,11609,1,TM,3,VNPOST,0,24030002,"[33, 11378, 11601]",XKB8510060916
HD.923250.2403.0001,12,,2024-03-21 07:52:17,btcom,317000,3,923250,12743,1,TM,3,VNPOST,0,24030001,"[33, 12527, 12738]",XKB9210013241
HD.933140.2403.0012,12,,2024-03-21 07:52:17,btcom,628300,17,933140,12882,1,TM,3,VNPOST,0,24030012,"[33, 12758, 12865]",XKB9310038344
HD.134912.2403.0001,12,,2024-03-21 09:53:46,btcom,156000,8,134912,20009,1,TM,3,VNPOST,0,24030001,"[33, 19814, 19841]",XKB1200000384
HD.153430.2403.0001,12,,2024-03-21 09:53:47,btcom,1681700,24,153430,20071,1,TM,3,VNPOST,0,24030001,"[33, 19816, 19831]",XKB1400000395
HD.161818.2403.0002,12,,2024-03-21 09:53:47,btcom,706300,11,161818,806,1,TM,3,VNPOST,0,24030002,"[33, 748, 803]",XKB1610020632
HD.161818.2403.0003,12,,2024-03-21 09:53:47,btcom,266000,2,161818,806,1,TM,3,VNPOST,0,24030003,"[33, 748, 803]",XKB1610020634
HD.172370.2403.0001,12,,2024-03-21 09:53:47,btcom,1221600,18,172370,959,1,TM,3,VNPOST,0,24030001,"[33, 945, 949]",XKB1710033741
HD.173620.2403.0001,12,,2024-03-21 09:53:47,btcom,945000,15,173620,1037,1,TM,3,VNPOST,0,24030001,"[33, 945, 1016]",XKB1710033739
HD.174240.2403.0002,12,,2024-03-21 09:53:47,btcom,4265200,173,174240,1067,1,TM,3,VNPOST,0,24030002,"[33, 945, 1062]",XKB1710033738
HD.174370.2403.0002,12,,2024-03-21 09:53:47,btcom,2346500,59,174370,1072,1,TM,3,VNPOST,0,24030002,"[33, 945, 1062]",XKB1710033742
HD.174790.2403.0001,12,,2024-03-21 09:53:47,btcom,1971000,18,174790,1091,1,TM,3,VNPOST,0,24030001,"[33, 945, 1085]",XKB1710033737
HD.176210.2403.0013,12,,2024-03-21 09:53:47,btcom,76000,1,176210,1183,1,TM,3,VNPOST,0,24030013,"[33, 945, 1169]",XKB1710033743
HD.176350.2403.0005,12,,2024-03-21 09:53:47,btcom,92700,8,176350,1196,1,TM,3,VNPOST,0,24030005,"[33, 945, 1169]",XKB1710033740
HD.223000.2403.0001,12,,2024-03-21 09:53:47,btcom,1700000,12,223000,1813,1,TM,3,VNPOST,0,24030001,"[33, 1692, 1796]",XKB2200027588
HD.241520.2403.0001,12,,2024-03-21 09:53:47,btcom,1252300,49,241520,2139,1,TM,3,VNPOST,0,24030001,"[33, 2128, 2132]",XKB2410019634
HD.245780.2403.0001,12,,2024-03-21 09:53:47,btcom,185700,12,245780,2272,1,TM,3,VNPOST,0,24030001,"[33, 2128, 2265]",XKB2410019633
HD.254990.2403.0002,12,,2024-03-21 09:53:47,btcom,1026250,13,254990,2456,1,TM,3,VNPOST,0,24030002,"[33, 2340, 2433]",XKB2510031868
HD.264300.2403.0001,12,,2024-03-21 09:53:47,btcom,1662800,61,264300,2697,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2695]",XKB2610019919
HD.271500.2403.0058,12,,2024-03-21 09:53:48,btcom,35000,1,271500,2739,1,TM,3,VNPOST,0,24030058,"[33, 2709, 2737]",XKB2710041496
HD.271500.2403.0059,12,,2024-03-21 09:53:48,btcom,30000,1,271500,2739,1,TM,3,VNPOST,0,24030059,"[33, 2709, 2737]",XKB2710041501
HD.272216.2403.0006,12,,2024-03-21 09:53:48,btcom,532000,4,272216,2758,1,TM,3,VNPOST,0,24030006,"[33, 2709, 2755]",XKB2710041502
HD.274190.2403.0001,12,,2024-03-21 09:53:48,btcom,4817500,99,274190,2823,1,TM,3,VNPOST,0,24030001,"[33, 2709, 2808]",XKB2710041499
HD.275200.2403.0017,12,,2024-03-21 09:53:48,btcom,145000,1,275200,2851,1,TM,3,VNPOST,0,24030017,"[33, 2709, 2849]",XKB2710041498
HD.276700.2403.0034,12,,2024-03-21 09:53:48,btcom,60000,1,276700,2902,1,TM,3,VNPOST,0,24030034,"[33, 2709, 2900]",XKB2710041497
HD.294008.2403.0005,12,,2024-03-21 09:53:48,btcom,346000,3,294008,3195,1,TM,3,VNPOST,0,24030005,"[33, 3112, 3192]",XKB2910053085
HD.297780.2403.0002,12,,2024-03-21 09:53:48,btcom,1252000,30,297780,3375,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3365]",XKB2910053086
HD.301140.2403.0027,12,,2024-03-21 09:53:48,btcom,1890000,30,301140,3435,1,TM,3,VNPOST,0,24030027,"[33, 3432, 3433]",XKB3010044369
HD.301140.2403.0028,12,,2024-03-21 09:53:48,btcom,422800,4,301140,3435,1,TM,3,VNPOST,0,24030028,"[33, 3432, 3433]",XKB3010044370
HD.304000.2403.0001,12,,2024-03-21 09:53:48,btcom,1410000,15,304000,3535,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3524]",XKB3010044372
HD.304100.2403.0003,12,,2024-03-21 09:53:48,btcom,440900,15,304100,18780,1,TM,3,VNPOST,0,24030003,"[33, 3432, 3555]",XKB3010044366
HD.305670.2403.0001,12,,2024-03-21 09:53:48,btcom,1033000,15,305670,3583,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3574]",XKB3010044368
HD.311640.2403.0001,12,,2024-03-21 09:53:48,btcom,1135100,56,311640,3641,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3632]",XKB3110016371
HD.312160.2403.0001,12,,2024-03-21 09:53:48,btcom,2892500,130,312160,3658,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3653]",XKB3110016370
HD.312307.2403.0001,12,,2024-03-21 09:53:48,btcom,38000,1,312307,19552,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3653]",XKB3110016368
HD.312390.2403.0002,12,,2024-03-21 09:53:48,btcom,290500,53,312390,3665,1,TM,3,VNPOST,0,24030002,"[33, 3596, 3653]",XKB3110016369
HD.314431.2403.0001,12,,2024-03-21 09:53:48,btcom,692000,4,314431,3748,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3744]",XKB3110016367
HD.314538.2403.0001,12,,2024-03-21 09:53:48,btcom,1070000,10,314538,3754,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3744]",XKB3110016364
HD.312256.2403.0002,12,,2024-03-21 09:53:48,btcom,2398000,31,312256,3660,1,TM,3,VNPOST,0,24030002,"[33, 3596, 3653]",XKB3110016373
HD.321900.2403.0006,12,,2024-03-21 09:53:49,btcom,133000,1,321900,3843,1,TM,3,VNPOST,0,24030006,"[33, 3808, 3841]",XKB3210051137
HD.322190.2403.0002,12,,2024-03-21 09:53:49,btcom,339500,6,322190,3857,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3841]",XKB3210051139
HD.322210.2403.0001,12,,2024-03-21 09:53:49,btcom,344500,7,322210,3858,1,TM,3,VNPOST,0,24030001,"[33, 3808, 3841]",XKB3210051141
HD.322260.2403.0002,12,,2024-03-21 09:53:49,btcom,2055500,41,322260,3861,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3841]",XKB3210051140
HD.322940.2403.0005,12,,2024-03-21 09:53:49,btcom,34000,1,322940,3887,1,TM,3,VNPOST,0,24030005,"[33, 3808, 3870]",XKB3210051136
HD.322990.2403.0003,12,,2024-03-21 09:53:49,btcom,471250,69,322990,3890,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3870]",XKB3210051143
HD.323300.2403.0002,12,,2024-03-21 09:53:49,btcom,480800,12,323300,3899,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3897]",XKB3210051142
HD.323300.2403.0003,12,,2024-03-21 09:53:49,btcom,-480800,-12,323300,3899,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3897]",XKB3210051144
HD.323300.2403.0004,12,,2024-03-21 09:53:49,btcom,667800,13,323300,3899,1,TM,3,VNPOST,0,24030004,"[33, 3808, 3897]",XKB3210051145
HD.351600.2403.0001,12,,2024-03-21 09:53:49,btcom,1215500,18,351600,19707,1,TM,3,VNPOST,0,24030001,"[33, 4211, 4215]",XKB3510076015
HD.352450.2403.0001,12,,2024-03-21 09:53:49,btcom,528700,30,352450,4293,1,TM,3,VNPOST,0,24030001,"[33, 4211, 4275]",XKB3510076006
HD.353040.2403.0003,12,,2024-03-21 09:53:49,btcom,815600,8,353040,4322,1,TM,3,VNPOST,0,24030003,"[33, 4211, 4298]",XKB3510076012
HD.353490.2403.0002,12,,2024-03-21 09:53:49,btcom,414200,12,353490,4345,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4326]",XKB3510076009
HD.355100.2403.0002,12,,2024-03-21 09:53:49,btcom,102500,3,355100,4420,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4418]",XKB3510076007
HD.355260.2403.0004,12,,2024-03-21 09:53:49,btcom,76000,1,355260,4426,1,TM,3,VNPOST,0,24030004,"[33, 4211, 4418]",XKB3510076013
HD.355260.2403.0005,12,,2024-03-21 09:53:49,btcom,-76000,-1,355260,4426,1,TM,3,VNPOST,0,24030005,"[33, 4211, 4418]",XKB3510076014
HD.355470.2403.0002,12,,2024-03-21 09:53:49,btcom,264400,4,355470,4440,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4418]",XKB3510076008
HD.355540.2403.0002,12,,2024-03-21 09:53:49,btcom,1039400,19,355540,4445,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4418]",XKB3510076011
HD.157603.2403.0001,12,,2024-03-21 09:53:50,btcom,199500,14,157603,20418,1,TM,3,VNPOST,0,24030001,"[33, 19820, 19851]",XKB3700000702
HD.352200.2403.0034,12,,2024-03-21 09:53:49,btcom,12000,1,352200,4277,1,TM,3,VNPOST,0,24030034,"[33, 4211, 4275]",XKB3510076017
HD.362470.2403.0001,12,,2024-03-21 09:53:50,btcom,133000,1,362470,4521,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4515]",XKB3610033615
HD.362470.2403.0002,12,,2024-03-21 09:53:50,btcom,10350,3,362470,4521,1,TM,3,VNPOST,0,24030002,"[33, 4467, 4515]",XKB3610033616
HD.362470.2403.0003,12,,2024-03-21 09:53:50,btcom,72000,3,362470,4521,1,TM,3,VNPOST,0,24030003,"[33, 4467, 4515]",XKB3610033617
HD.362470.2403.0004,12,,2024-03-21 09:53:50,btcom,12800,1,362470,4521,1,TM,3,VNPOST,0,24030004,"[33, 4467, 4515]",XKB3610033620
HD.362470.2403.0005,12,,2024-03-21 09:53:50,btcom,49500,3,362470,4521,1,TM,3,VNPOST,0,24030005,"[33, 4467, 4515]",XKB3610033625
HD.363650.2403.0001,12,,2024-03-21 09:53:50,btcom,686000,14,363650,4571,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4566]",XKB3610033613
HD.363960.2403.0001,12,,2024-03-21 09:53:50,btcom,742000,10,363960,4584,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4566]",XKB3610033618
HD.364000.2403.0001,12,,2024-03-21 09:53:50,btcom,893000,15,364000,4586,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4566]",XKB3610033624
HD.365780.2403.0003,12,,2024-03-21 09:53:50,btcom,490000,5,365780,4640,1,TM,3,VNPOST,0,24030003,"[33, 4467, 4636]",XKB3610033614
HD.381271.2403.0037,12,,2024-03-21 09:53:50,btcom,13800,4,381271,4710,1,TM,3,VNPOST,0,24030037,"[33, 4695, 4699]",XKB3810036441
HD.382600.2403.0005,12,,2024-03-21 09:53:50,btcom,380000,52,382600,4760,1,TM,3,VNPOST,0,24030005,"[33, 4695, 4754]",XKB3810036443
HD.403800.2403.0011,12,,2024-03-21 09:53:50,btcom,30000,1,403800,5071,1,TM,3,VNPOST,0,24030011,"[33, 4939, 5069]",XKB4010027931
HD.403800.2403.0012,12,,2024-03-21 09:53:50,btcom,194000,1,403800,5071,1,TM,3,VNPOST,0,24030012,"[33, 4939, 5069]",XKB4010027933
HD.413040.2403.0003,12,,2024-03-21 09:53:50,btcom,84500,11,413040,5183,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5160]",XKB4110054294
HD.414200.2403.0004,12,,2024-03-21 09:53:50,btcom,2066666,14,414200,5255,1,TM,3,VNPOST,0,24030004,"[33, 5095, 5253]",XKB4110054293
HD.414970.2403.0003,12,,2024-03-21 09:53:50,btcom,133000,1,414970,5297,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5290]",XKB4110054299
HD.414970.2403.0004,12,,2024-03-21 09:53:50,btcom,189000,3,414970,5297,1,TM,3,VNPOST,0,24030004,"[33, 5095, 5290]",XKB4110054300
HD.415120.2403.0008,12,,2024-03-21 09:53:50,btcom,30000,1,415120,5306,1,TM,3,VNPOST,0,24030008,"[33, 5095, 5290]",XKB4110054302
HD.415120.2403.0009,12,,2024-03-21 09:53:50,btcom,95000,1,415120,5306,1,TM,3,VNPOST,0,24030009,"[33, 5095, 5290]",XKB4110054303
HD.416300.2403.0027,12,,2024-03-21 09:53:50,btcom,159000,1,416300,5377,1,TM,3,VNPOST,0,24030027,"[33, 5095, 5365]",XKB4110054295
HD.416330.2403.0004,12,,2024-03-21 09:53:50,btcom,446000,5,416330,5379,1,TM,3,VNPOST,0,24030004,"[33, 5095, 5365]",XKB4110054301
HD.424740.2403.0001,12,,2024-03-21 09:53:50,btcom,175000,5,424740,5482,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5468]",XKB4210049676
HD.424740.2403.0002,12,,2024-03-21 09:53:50,btcom,318000,2,424740,5482,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5468]",XKB4210049677
HD.424740.2403.0003,12,,2024-03-21 09:53:50,btcom,90000,3,424740,5482,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5468]",XKB4210049678
HD.424740.2403.0004,12,,2024-03-21 09:53:50,btcom,34000,1,424740,5482,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5468]",XKB4210049679
HD.424740.2403.0005,12,,2024-03-21 09:53:50,btcom,68000,2,424740,5482,1,TM,3,VNPOST,0,24030005,"[33, 5403, 5468]",XKB4210049680
HD.424740.2403.0006,12,,2024-03-21 09:53:51,btcom,24000,1,424740,5482,1,TM,3,VNPOST,0,24030006,"[33, 5403, 5468]",XKB4210049682
HD.428790.2403.0001,12,,2024-03-21 09:53:51,btcom,1152700,79,428790,5687,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049688
HD.434580.2403.0001,12,,2024-03-21 09:53:51,btcom,417000,8,434580,5859,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5850]",XKB4310018251
HD.441970.2403.0003,12,,2024-03-21 09:53:51,btcom,829000,14,441970,5902,1,TM,3,VNPOST,0,24030003,"[33, 5874, 5880]",XKB4400185952
HD.441970.2403.0004,12,,2024-03-21 09:53:51,btcom,1076000,16,441970,5902,1,TM,3,VNPOST,0,24030004,"[33, 5874, 5880]",XKB4400185956
HD.445740.2403.0008,12,,2024-03-21 09:53:51,btcom,152000,2,445740,6116,1,TM,3,VNPOST,0,24030008,"[33, 5874, 6105]",XKB4400185941
HD.445740.2403.0009,12,,2024-03-21 09:53:51,btcom,306000,9,445740,6116,1,TM,3,VNPOST,0,24030009,"[33, 5874, 6105]",XKB4400185943
HD.445740.2403.0010,12,,2024-03-21 09:53:51,btcom,109000,1,445740,6116,1,TM,3,VNPOST,0,24030010,"[33, 5874, 6105]",XKB4400185944
HD.445740.2403.0011,12,,2024-03-21 09:53:51,btcom,252000,6,445740,6116,1,TM,3,VNPOST,0,24030011,"[33, 5874, 6105]",XKB4400185945
HD.445740.2403.0012,12,,2024-03-21 09:53:51,btcom,315000,5,445740,6116,1,TM,3,VNPOST,0,24030012,"[33, 5874, 6105]",XKB4400185946
HD.445740.2403.0013,12,,2024-03-21 09:53:51,btcom,285000,10,445740,6116,1,TM,3,VNPOST,0,24030013,"[33, 5874, 6105]",XKB4400185948
HD.445860.2403.0004,12,,2024-03-21 09:53:51,btcom,2033500,84,445860,6125,1,TM,3,VNPOST,0,24030004,"[33, 5874, 6105]",XKB4400185962
HD.448950.2403.0005,12,,2024-03-21 09:53:51,btcom,609000,7,448950,6291,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6275]",XKB4400185954
HD.452660.2403.0002,12,,2024-03-21 09:53:51,btcom,419000,7,452660,6407,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6400]",XKB4400185955
HD.453024.2403.0013,12,,2024-03-21 09:53:51,btcom,107000,1,453024,6433,1,TM,3,VNPOST,0,24030013,"[33, 5874, 6422]",XKB4400185940
HD.453870.2403.0002,12,,2024-03-21 09:53:51,btcom,1558000,12,453870,6478,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6470]",XKB4400185957
HD.453890.2403.0002,12,,2024-03-21 09:53:51,btcom,1930000,21,453890,6479,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6470]",XKB4400185950
HD.454120.2403.0003,12,,2024-03-21 09:53:51,btcom,1469800,18,454120,6494,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6470]",XKB4400185949
HD.454170.2403.0002,12,,2024-03-21 09:53:51,btcom,1242000,21,454170,6498,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6470]",XKB4400185959
HD.455314.2403.0003,12,,2024-03-21 09:53:51,btcom,469000,22,455314,6546,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6532]",XKB4400185953
HD.441970.2403.0005,12,,2024-03-21 09:53:52,btcom,477000,3,441970,5902,1,TM,3,VNPOST,0,24030005,"[33, 5874, 5880]",XKB4400185970
HD.442831.2403.0001,12,,2024-03-21 09:53:52,btcom,1435500,23,442831,5979,1,TM,3,VNPOST,0,24030001,"[33, 5874, 5933]",XKB4400185981
HD.443400.2403.0002,12,,2024-03-21 09:53:52,btcom,645950,23,443400,6004,1,TM,3,VNPOST,0,24030002,"[33, 5874, 5984]",XKB4400185984
HD.445780.2403.0004,12,,2024-03-21 09:53:52,btcom,1198400,41,445780,6119,1,TM,3,VNPOST,0,24030004,"[33, 5874, 6105]",XKB4400185967
HD.445880.2403.0002,12,,2024-03-21 09:53:52,btcom,857000,15,445880,6127,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6105]",XKB4400185965
HD.445880.2403.0003,12,,2024-03-21 09:53:52,btcom,1333500,73,445880,6127,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6105]",XKB4400185966
HD.448710.2403.0003,12,,2024-03-21 09:53:52,btcom,1612000,38,448710,6278,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6275]",XKB4400185985
HD.448730.2403.0007,12,,2024-03-21 09:53:52,btcom,1097000,32,448730,6279,1,TM,3,VNPOST,0,24030007,"[33, 5874, 6275]",XKB4400185978
HD.448730.2403.0008,12,,2024-03-21 09:53:52,btcom,1569500,17,448730,6279,1,TM,3,VNPOST,0,24030008,"[33, 5874, 6275]",XKB4400185983
HD.449220.2403.0003,12,,2024-03-21 09:53:52,btcom,11302900,198,449220,6303,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6275]",XKB4400185982
HD.449720.2403.0005,12,,2024-03-21 09:53:52,btcom,90000,4,449720,6318,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6315]",XKB4400185976
HD.449720.2403.0006,12,,2024-03-21 09:53:52,btcom,90000,2,449720,6318,1,TM,3,VNPOST,0,24030006,"[33, 5874, 6315]",XKB4400185979
HD.449790.2403.0002,12,,2024-03-21 09:53:52,btcom,90000,4,449790,6324,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6315]",XKB4400185975
HD.452992.2403.0004,12,,2024-03-21 09:53:51,btcom,648000,11,452992,6430,1,TM,3,VNPOST,0,24030004,"[33, 5874, 6422]",XKB4400185963
HD.453990.2403.0003,12,,2024-03-21 09:53:52,btcom,1572000,14,453990,6485,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6470]",XKB4400185968
HD.454190.2403.0002,12,,2024-03-21 09:53:52,btcom,1053000,7,454190,6499,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6470]",XKB4400185969
HD.456100.2403.0003,12,,2024-03-21 09:53:52,btcom,606500,8,456100,6582,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6553]",XKB4400185972
HD.456120.2403.0004,12,,2024-03-21 09:53:52,btcom,797000,5,456120,6583,1,TM,3,VNPOST,0,24030004,"[33, 5874, 6553]",XKB4400185973
HD.445900.2403.0002,12,,2024-03-21 09:53:53,btcom,2135400,30,445900,6128,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6105]",XKB4400185989
HD.448390.2403.0006,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030006,"[33, 5874, 6248]",XKB4400185987
HD.448390.2403.0007,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030007,"[33, 5874, 6248]",XKB4400185988
HD.448390.2403.0008,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030008,"[33, 5874, 6248]",XKB4400185990
HD.448390.2403.0009,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030009,"[33, 5874, 6248]",XKB4400185991
HD.448390.2403.0010,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030010,"[33, 5874, 6248]",XKB4400185992
HD.448390.2403.0011,12,,2024-03-21 09:53:53,btcom,90000,4,448390,6267,1,TM,3,VNPOST,0,24030011,"[33, 5874, 6248]",XKB4400185993
HD.452720.2403.0003,12,,2024-03-21 09:53:52,btcom,492500,15,452720,6412,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6400]",XKB4400185986
HD.464571.2403.0002,12,,2024-03-21 09:53:53,btcom,681000,11,464571,6757,1,TM,3,VNPOST,0,24030002,"[33, 6623, 6713]",XKB4610156374
HD.465700.2403.0032,12,,2024-03-21 09:53:53,btcom,24000,2,465700,6789,1,TM,3,VNPOST,0,24030032,"[33, 6623, 6761]",XKB4610156367
HD.465700.2403.0033,12,,2024-03-21 09:53:53,btcom,42000,1,465700,6789,1,TM,3,VNPOST,0,24030033,"[33, 6623, 6761]",XKB4610156368
HD.467520.2403.0003,12,,2024-03-21 09:53:53,btcom,921500,7,467520,6857,1,TM,3,VNPOST,0,24030003,"[33, 6623, 6849]",XKB4610156375
HD.468480.2403.0005,12,,2024-03-21 09:53:53,btcom,368000,7,468480,6891,1,TM,3,VNPOST,0,24030005,"[33, 6623, 6880]",XKB4610156381
HD.469170.2403.0002,12,,2024-03-21 09:53:53,btcom,1053400,17,469170,6920,1,TM,3,VNPOST,0,24030002,"[33, 6623, 6911]",XKB4610156369
HD.469710.2403.0002,12,,2024-03-21 09:53:53,btcom,5601000,138,469710,6942,1,TM,3,VNPOST,0,24030002,"[33, 6623, 6938]",XKB4610156380
